trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
317290,?,317290a24,317290a,12172,1,0,"?????-????""?-?????",24,33347,????? ????/???????,23:18:00,23:18:00,FALSE,32.02737,34.77339,1,10,2.375,23.75
314436,?,314436c30,314436c,70001,1,0,????-????,30,31045,?????/??. ??????,8:22:46,,TRUE,32.05925,34.850796,0,7,2.333333333,16.33333333
121641,?,121641a12,121641a,23012,1,#,???? ????? ?????,12,21716,??' ????/???? ?????,20:38:16,,TRUE,32.10745,34.81443,0,5,2.5,12.5
221112,?,221112a10,221112a,17031,2,0,?? ????,10,26150,?????/???? ???,9:02:00,9:02:00,FALSE,32.05409,34.82311,0,15,3,45
417225,?,417225a36,417225a,13039,1,0,?????-??? ??,36,26468,"??""?/??? ????",20:26:00,20:26:00,FALSE,32.06962,34.83769,0,1,2.75,2.75
115224,?,115224c3,115224c,24092,1,0,"?""?-?""?",3,22273,???? ???????/??? ?? ??????,8:58:26,,TRUE,32.09334,34.822094,0,0,2.333333333,0
110199,?,110199b29,110199b,11505,1,#,???? ????? ?????,29,31738,"???""?/????? ????? ????",7:18:00,7:19:00,FALSE,32.05067,34.84927,0,0,1,0
411124,?,411124a12,411124a,17063,1,0,?????-??? ??,12,21221,??? ????/??? ???? ????,7:02:00,7:03:00,FALSE,32.07144,34.78977,7,10,2.166666667,21.66666667
312267,?,312267c33,312267c,34046,2,0,?????-?? ??,33,25440,???????/??' ?? ????,7:03:00,7:03:00,FALSE,32.05758,34.777576,6,24,2.75,66
312302,?,312302c41,312302c,17043,2,0,?? ??-??? ??,41,36207,?????/?'????????,11:25:21,,TRUE,32.020496,34.74543,0,2,2.714285714,5.428571429
312125,?,312125c22,312125c,12142,2,0,?? ??-??? ??,22,20459,??? ????/?????,5:37:00,5:37:00,FALSE,32.0548,34.765858,2,32,3,96
311746,?,311746c13,311746c,12142,1,0,?? ??-??? ??,13,26287,??? ??? ???/??????,15:58:00,15:58:00,FALSE,32.09077,34.811474,1,20,2.111111111,42.22222222
221276,?,221276a24,221276a,21017,2,0,?? ????,24,26956,??????,22:43:00,22:43:00,FALSE,32.06729,34.76582,0,0,2.75,0
312026,?,312026b31,312026b,16071,2,#,????? ?????? ???????????+????? ?????,31,21669,????? ???????/??? ???? ????,7:11:00,7:12:00,FALSE,32.07576,34.79155,0,22,3.5,77
214532,?,214532c14,214532c,16061,2,0,?????-??? ??,14,21220,???? ????/??? ?? ??????,7:46:00,7:46:00,FALSE,32.079365,34.821278,12,43,2.666666667,114.6666667
110725,?,110725b16,110725b,10567,2,#,???? ????? ?????,16,26834,???? 4/???? ?????,11:11:00,11:11:00,FALSE,32.12466,34.85633,1,13,2.166666667,28.16666667
312791,?,312791c17,312791c,10240,2,0,?? ??-??? ??,17,21609,??? ??????/????? ??????,19:05:00,19:05:00,FALSE,32.04815,34.78452,2,7,3.333333333,23.33333333
314347,?,314347c3,314347c,33077,2,0,????-????,3,30991,??? ?? ???????/??? ?????? ???,10:42:46,,TRUE,32.1042,34.86937,0,0,2.333333333,0
315317,?,315317c21,315317c,10138,1,0,????-????,21,31646,???? ?????,7:26:00,7:26:00,FALSE,32.013733,34.84602,1,42,0.666666667,28
311372,?,311372a12,311372a,22089,2,0,"?????-????""?-?????",12,36380,???? ????/????,8:18:00,8:18:00,FALSE,32.01832,34.7758,7,41,1.6,65.6
110152,?,110152b26,110152b,14026,1,#,???? ????? ?????,26,21123,?????? ?? ????-???/??? ??????,14:15:00,14:15:00,FALSE,32.08249,34.78143,4,14,1.714285714,24
118565,?,118565a12,118565a,11501,2,#,???? ????? ?????,12,20096,????? ???????/??? ????,13:23:00,13:23:00,FALSE,32.13687,34.79859,0,42,1.666666667,70
118116,?,118116a30,118116a,10601,1,#,???? ????? ?????,30,20142,???? ?????,9:53:00,9:53:00,FALSE,32.15987,34.81044,0,15,2.75,41.25
314960,?,314960c18,314960c,10236,2,0,????-????,18,21465,???? ????/??? ???,15:28:00,15:28:00,FALSE,32.043842,34.816925,0,36,2.6,93.6
114140,?,114140c38,114140c,81001,1,0,"?""?-?""?",38,36231,??' ???????/???? ???????,14:25:00,14:26:00,FALSE,32.03012,34.75029,3,15,3.555555556,53.33333333
417052,?,417052a4,417052a,13067,1,0,?????-??? ??,4,26287,??? ??? ???/??????,19:40:00,19:40:00,FALSE,32.09077,34.81147,1,12,2.714285714,32.57142857
115478,?,115478c17,115478c,13138,2,0,"?""?-?""?",17,21370,??? ?'????????/??? ????,5:53:23,,TRUE,32.091484,34.831207,0,9,1,9
212092,?,212092b20,212092b,17009,2,0,?? ????,20,25625,??? ??????/??' ???? ????,18:40:09,,TRUE,32.07447,34.78184,0,24,1.166666667,28
121767,?,121767a39,121767a,11126,1,#,???? ????? ?????,39,21123,?????? ?? ????-???/??? ??????,6:18:00,6:18:00,FALSE,32.08249,34.78143,0,8,2.5,20
310765,?,310765c42,310765c,10140,1,0,?????-?? ??,42,36113,???? ??????,22:31:00,22:31:00,FALSE,32.002193,34.747448,0,0,2,0
416273,?,416273a23,416273a,39017,2,0,?????-??? ???,23,20078,??? ??/??? ?'????????,18:27:00,18:27:00,FALSE,32.09178,34.83529,1,18,3.333333333,60
311000,?,311000c17,311000c,53073,1,0,"?????-????""?-?????",17,36392,???? ??????/???????,9:58:35,,TRUE,32.033443,34.770115,0,3,5,15
217922,?,217922a22,217922a,17304,2,0,?? ????,22,25341,?????/??????,20:23:17,,TRUE,32.06741,34.76356,0,2,1.333333333,2.666666667
211359,?,211359c8,211359c,19016,1,0,?? ????,8,21445,?????/?????????,11:45:00,11:45:00,FALSE,32.06217,34.773354,0,8,1.25,10
313778,?,313778c29,313778c,28055,2,0,????-????,29,21076,"?????/??""?",15:39:00,15:39:00,FALSE,32.07234,34.80868,1,34,3,102
310081,?,310081c13,310081c,19072,2,0,"?????-????""?-?????",13,37659,????/?????,13:20:00,13:21:00,FALSE,32.016556,34.76499,4,16,2.5,40
311908,?,311908b20,311908b,22089,2,0,"?????-????""?-?????",20,20004,?????/?? ??????,20:54:00,20:55:00,FALSE,32.06129,34.78485,1,5,0.777777778,3.888888889
120196,?,120196a15,120196a,59021,2,#,???? ????? ?????,15,26735,???''? ???/???????,17:01:00,17:01:00,FALSE,32.1226,34.82924,1,9,3,27
210454,?,210454b35,210454b,16061,1,3,?????-??? ??,35,26468,"??""?/??? ????",9:09:52,,TRUE,32.06962,34.83769,0,2,2,4
317299,?,317299a16,317299a,12172,2,0,"?????-????""?-?????",16,36350,??? ???/??? ?????,20:50:22,,TRUE,32.00896,34.79233,0,3,2.666666667,8
316028,?,316028a10,316028a,21088,1,#,????? ?????? ???????????+????? ?????,10,20343,?? ??????/????? ????,17:42:48,,TRUE,32.04442,34.76236,0,10,2.666666667,26.66666667
310148,?,310148c35,310148c,19072,2,0,"?????-????""?-?????",35,22984,?????/??? ???,17:38:00,17:38:00,FALSE,32.06384,34.77292,0,18,2.571428571,46.28571429
218851,?,218851a13,218851a,39028,2,0,?? ????,13,26707,"??? ?????/??â€™ ??""?",13:54:00,13:55:00,FALSE,32.11794,34.81792,1,7,1.666666667,11.66666667
218421,?,218421a3,218421a,17009,1,0,?? ????,3,25839,???????/??' ??????,5:59:00,5:59:00,FALSE,32.09222,34.7768,1,3,2.5,7.5
310339,?,310339a21,310339a,19072,1,0,"?????-????""?-?????",21,25261,?? ???????/???? ??????,5:52:43,,TRUE,32.03996,34.76955,0,7,2,14
315101,?,315101c27,315101c,10236,1,0,????-????,27,31596,??????/????? ?????,8:00:00,8:00:00,FALSE,32.025845,34.85716,4,29,1.333333333,38.66666667
312614,?,312614a16,312614a,10129,1,2,"?????-????""?-?????",16,25380,????/?????,11:50:00,11:50:00,FALSE,32.05164,34.77209,2,6,3.333333333,20
118830,?,118830a16,118830a,13611,1,#,???? ????? ?????,16,20269,???? ??????,15:38:25,,TRUE,32.16449,34.81313,0,1,1.333333333,1.333333333
413819,?,413819a28,413819a,23018,1,0,?????-??? ???,28,32943,?????????? ?? ????/??? ?????,15:12:00,15:12:00,FALSE,32.06743,34.84505,1,13,1.25,16.25
311706,?,311706b31,311706b,22089,2,0,"?????-????""?-?????",31,25942,????? ?????/??? ????,9:25:04,,TRUE,32.09407,34.79284,0,3,1.6,4.8
314000,?,314000c12,314000c,21037,2,0,????-????,12,31333,??? ???????/???? ?? ???????,11:57:00,11:57:00,FALSE,32.028145,34.884773,0,7,3,21
312303,?,312303b34,312303b,21088,2,#,????? ?????? ???????????+????? ?????,34,20359,"???? ?????/?""? ?????",18:19:00,18:19:00,FALSE,32.0459,34.75505,0,2,3,6
119543,?,119543a13,119543a,13611,1,#,???? ????? ?????,13,39187,?? ???/???????,11:21:23,,TRUE,32.2939,34.85249,0,7,1,7
415405,?,415405a16,415405a,14045,2,0,?????-??? ??,16,26283,????/??? ?'????????,19:11:00,19:11:00,FALSE,32.08764,34.8149,1,15,2.4,36
314250,?,314250a37,314250a,22089,2,1,"?????-????""?-?????",37,25964,??' ????/??? ????,16:26:30,,TRUE,32.10003,34.7949,0,11,1.333333333,14.66666667
122374,?,122374a19,122374a,16024,1,#,???? ????? ?????,19,21385,???? ??????/???? ?????,21:32:00,21:32:00,FALSE,32.1081,34.80145,1,14,5,70
120411,?,120411a66,120411a,10525,2,1,???? ????? ?????,66,26911,???????/???????,22:50:00,22:50:00,FALSE,32.17506,34.8517,0,1,1.5,1.5
111253,?,111253b42,111253b,11126,1,#,???? ????? ?????,42,25894,???? ??????/?? ???,19:09:00,19:09:00,FALSE,32.09367,34.78459,0,9,2.666666667,24
110710,?,110710a48,110710a,10606,2,#,???? ????? ?????,48,39466,??? ?? ?????/????? ?????,8:07:52,,TRUE,32.31164,34.88474,0,1,0.5,0.5
212084,?,212084c5,212084c,17023,2,0,?? ????,5,26117,??????/?????,10:07:56,,TRUE,32.06919,34.80947,0,1,0.909090909,0.909090909
311706,?,311706b36,311706b,22089,2,0,"?????-????""?-?????",36,21717,????? ?? ????/??' ????,9:29:53,,TRUE,32.10383,34.80967,0,1,1.6,1.6
110751,?,110751b37,110751b,10621,2,#,???? ????? ?????,37,26666,????? ????,11:30:43,,TRUE,32.16315,34.79729,0,0,0.333333333,0
120264,?,120264a27,120264a,11609,2,#,???? ????? ?????,27,39168,??. ?????? ?????/??????,21:05:27,,TRUE,32.28089,34.8612,0,7,1,7
112346,?,112346c29,112346c,15051,2,0,"?""?-?""?",29,32779,????? ?? ??????,11:11:00,11:11:00,FALSE,32.099,34.876335,0,6,2.142857143,12.85714286
210484,?,210484b18,210484b,35002,2,0,?????-??? ???,18,26389,?????? ??? ???/???????,9:48:00,9:49:00,FALSE,32.08331,34.82938,1,7,2.25,15.75
121641,?,121641a26,121641a,23012,1,#,???? ????? ?????,26,21394,???? ?????/???'???,20:53:00,,TRUE,32.11904,34.80187,0,0,2.5,0
114264,?,114264c50,114264c,81001,2,0,"?""?-?""?",50,32262,?'????????/???? ???,17:10:17,,TRUE,32.090282,34.876984,0,24,2.928571429,70.28571429
315318,?,315318c50,315318c,13139,1,0,????-????,50,31584,??? ?????/?????? ???,9:49:00,9:49:00,FALSE,31.990906,34.77129,0,2,0.333333333,0.666666667
114197,?,114197c31,114197c,81001,2,0,"?""?-?""?",31,21764,??? ???? ????/?? ???? ?????,15:31:00,15:31:00,FALSE,32.07972,34.7951,4,81,2.909090909,235.6363636
314432,?,314432c4,314432c,33077,2,0,????-????,4,35400,????? ?????/??????,10:50:45,,TRUE,32.10365,34.876606,0,1,2.333333333,2.333333333
120683,?,120683a7,120683a,10567,1,#,???? ????? ?????,7,37119,???? ?????,13:35:00,13:36:00,FALSE,32.17488,34.8907,4,17,2.666666667,45.33333333
111213,?,111213c4,111213c,12149,2,#,?????,4,23018,?????/?????,11:25:00,11:26:00,FALSE,32.06811,34.77103,2,2,1.875,3.75
115014,?,115014c46,115014c,81001,2,0,"?""?-?""?",46,32269,"??""? ???????/?'????????",21:09:00,21:09:00,FALSE,32.09116,34.86787,2,17,4.833333333,82.16666667
313823,?,313823a6,313823a,18019,1,0,"?????-????""?-?????",6,36048,?????????/???????,13:09:00,13:09:00,FALSE,31.96788,34.79951,3,13,2.125,27.625
211816,?,211816b34,211816b,23018,1,0,?????-??? ???,34,31012,????? ?? ??????/????,13:18:38,,TRUE,32.05538,34.85167,0,4,1.25,5
310593,?,310593c9,310593c,15025,2,0,?????-?? ??,9,33891,?????/??????,4:56:00,4:56:00,FALSE,32.016697,34.744904,7,13,5,65
115319,?,115319c38,115319c,29082,2,0,"?""?-?""?",38,31692,???????/???? ???,21:16:57,,TRUE,32.081333,34.883614,0,17,3.5,59.5
114903,?,114903c13,114903c,10292,1,0,"?""?-?""?",13,21558,"?????? ????????/???? ??""?",20:25:15,,TRUE,32.075695,34.83384,0,17,4.25,72.25
317382,?,317382a27,317382a,21005,2,#,????? ?????? ???????????+????? ?????,27,35795,????/????,22:04:50,,TRUE,32.00556,34.77378,0,6,2,12
315935,?,315935a17,315935a,11289,2,0,"?????-????""?-?????",17,36366,?????/????????,17:52:35,,TRUE,32.0186,34.77084,0,7,2.333333333,16.33333333
218630,?,218630a12,218630a,16122,2,0,?? ????,12,25787,???????/?????,15:43:00,15:44:00,FALSE,32.08541,34.77451,0,10,2.75,27.5
314585,?,314585a3,314585a,15145,1,#,????? ?????? ???????????+????? ?????,3,38141,??? ??? ????/?????,14:07:58,,TRUE,32.09882,34.87079,0,0,2,0
313120,?,313120c13,313120c,36079,2,0,????-????,13,32900,??????/????,6:28:56,,TRUE,32.08026,34.852173,0,4,0.5,2
210695,?,210695b16,210695b,17009,1,0,?? ????,16,25852,??? ??????/????,13:46:00,13:46:00,FALSE,32.09024,34.7826,1,3,1.363636364,4.090909091
311011,?,311011b31,311011b,12271,1,#,????? ?????? ???????????+????? ?????,31,36340,????????/??????,13:47:00,13:47:00,FALSE,32.01212,34.79058,0,12,2.6,31.2
110806,?,110806c11,110806c,11501,2,#,???? ????? ?????,11,21532,"??? ????/??' ??""?",6:58:00,6:58:00,FALSE,32.12313,34.794666,1,23,3.75,86.25
412825,?,412825a15,412825a,11160,1,0,?????-??? ???,15,26140,???????/??????,11:48:00,11:48:00,FALSE,32.0792,34.81546,1,7,3.25,22.75
112073,?,112073c3,112073c,11126,2,#,???? ????? ?????,3,26649,???? ?? ????/??? ???????,21:35:00,21:35:00,FALSE,32.124058,34.797913,4,4,2.666666667,10.66666667
313314,?,313314c20,313314c,20036,1,0,????-????,20,21531,??? ??? ????/??? ?????????,14:36:00,14:36:00,FALSE,32.06194,34.799747,0,13,3,39
315063,?,315063c1,315063c,16115,1,1,????-????,1,33550,???? ???? ????,8:47:00,8:47:00,FALSE,32.037193,34.866074,1,1,0.333333333,0.333333333
416921,?,416921a3,416921a,17034,1,0,?????-??? ???,3,21434,?? ?????????/???? ????,19:44:00,19:44:00,FALSE,32.0592,34.79105,1,2,0.666666667,1.333333333
311142,?,311142b37,311142b,12171,2,#,????? ?????? ???????????+????? ?????,37,21394,???? ?????/???'???,5:48:00,5:48:00,FALSE,32.11904,34.80187,1,10,4.5,45
118285,?,118285a16,118285a,10525,1,#,???? ????? ?????,16,26877,??????/???????,12:43:00,12:44:00,FALSE,32.14565,34.83902,7,19,1,19
121209,?,121209a9,121209a,10567,1,#,???? ????? ?????,9,27084,???? ?????,17:14:00,17:14:00,FALSE,32.12373,34.85471,0,22,2.857142857,62.85714286
118345,?,118345a21,118345a,10601,1,#,???? ????? ?????,21,30832,???? ????,12:39:00,12:39:00,FALSE,32.24833,34.83468,3,21,2.333333333,49
218596,?,218596a33,218596a,17023,2,0,?? ????,33,25750,??? ??? ????/??? ?????,20:23:36,,TRUE,32.07009,34.79967,0,0,0.833333333,0
314429,?,314429a34,314429a,27087,1,#,????? ?????? ???????????+????? ?????,34,33090,???? ??????/???? ????,14:04:00,14:05:00,FALSE,32.02053,34.75881,7,21,2.25,47.25
310593,?,310593c29,310593c,15025,2,0,?????-?? ??,29,21541,'??? ?'????????/???? ?'???,5:24:00,5:24:00,FALSE,32.073376,34.775093,0,32,5,160
222410,?,222410a9,222410a,17304,2,0,?? ????,9,21277,??? ??? ????/?????,8:19:00,8:19:00,FALSE,32.05142,34.8,3,18,4.5,81
118115,?,118115a18,118115a,13608,2,#,???? ????? ?????,18,20096,????? ???????/??? ????,8:02:19,,TRUE,32.13687,34.79859,0,26,1,26
120946,?,120946a1,120946a,14026,2,#,???? ????? ?????,1,22951,????? ?????,10:42:00,10:42:00,FALSE,32.13673,34.79759,2,2,1.6,3.2
212225,?,212225b30,212225b,13067,2,0,?????-??? ??,30,26356,??????? ??????/??? ??? ???,13:38:36,,TRUE,32.09515,34.81994,0,11,2.714285714,29.85714286
113360,?,113360c15,113360c,15066,2,0,"?""?-?""?",15,25898,??? ?????/?????,10:21:21,,TRUE,32.09063,34.790676,0,7,2.2,15.4
314638,?,314638c22,314638c,33077,1,0,????-????,22,33511,???? ?????? ?????/???,6:56:57,,TRUE,32.084206,34.857967,0,11,1.333333333,14.66666667
211739,?,211739b4,211739b,16054,2,0,?????-??? ??,4,21831,??? ???? ?????/???? ??????,7:41:30,,TRUE,32.10878,34.83581,0,2,2.333333333,4.666666667
121340,?,121340a36,121340a,10606,2,#,???? ????? ?????,36,39376,??????/?????,20:32:34,,TRUE,32.30399,34.88223,0,2,2.5,5
412775,?,412775a31,412775a,13039,2,0,?????-??? ??,31,20364,???????/?????,11:37:39,,TRUE,32.08545,34.77462,0,0,2.6,0
315109,?,315109c15,315109c,13445,1,0,????-????,15,20506,??? ??? ??????/??????,5:55:21,,TRUE,32.049667,34.783802,0,11,1.5,16.5
310372,?,310372c7,310372c,15025,2,0,?????-?? ??,7,36103,?????/???? ???,13:35:00,13:35:00,FALSE,32.01244,34.74219,2,3,2.75,8.25
111284,?,111284b20,111284b,10610,2,#,???? ????? ?????,20,32489,???? ????,18:19:37,,TRUE,32.21046,34.88389,0,7,1.333333333,9.333333333
112493,?,112493c32,112493c,10616,2,#,???? ????? ?????,32,39527,??? ?????/???? ???,9:43:09,,TRUE,32.3008,34.8738,0,0,0.5,0
221040,?,221040a28,221040a,11239,1,0,?? ????,28,21287,??? ?? ??/??' ??? ?????,10:13:08,,TRUE,32.04514,34.8081,0,1,2.714285714,2.714285714
112595,?,112595c36,112595c,10610,1,#,???? ????? ?????,36,34236,???? ????,20:49:28,,TRUE,32.209415,34.883705,0,5,0.666666667,3.333333333
211448,?,211448b38,211448b,55008,2,0,?? ????,38,27065,???????????/???? ?????,21:41:39,,TRUE,32.11388,34.80155,0,0,5.25,0
315094,?,315094c12,315094c,13445,1,0,????-????,12,20210,???? ??????? ?????,6:47:02,,TRUE,32.071438,34.78908,0,9,0.666666667,6
113100,?,113100c17,113100c,10292,1,0,"?""?-?""?",17,22942,???? ???? ?????/???? 4,15:39:00,15:39:00,FALSE,32.07482,34.84355,5,16,2.5,40
312166,?,312166b27,312166b,18010,1,0,"?????-????""?-?????",27,25354,???? ??????/?????,8:47:00,8:47:00,FALSE,32.06636,34.7661,1,15,2.5,37.5
310748,?,310748c31,310748c,18010,1,0,"?????-????""?-?????",31,25329,"??? ???""?/??????",16:21:00,16:21:00,FALSE,32.058254,34.75866,0,29,2.571428571,74.57142857
110949,?,110949b6,110949b,16024,2,#,???? ????? ?????,6,26856,??? ???/?? ?????,19:07:44,,TRUE,32.13589,34.85484,0,4,3,12
313174,?,313174a12,313174a,13146,2,#,????? ?????? ???????????+????? ?????,12,26525,????/???? ????,12:17:00,12:18:00,FALSE,32.0802,34.83927,1,5,2.333333333,11.66666667
413124,?,413124a24,413124a,53011,2,0,?????-??? ???,24,26481,???? ??????/????,10:05:00,10:06:00,FALSE,32.07576,34.83601,0,3,3,9
212011,?,212011b27,212011b,11160,1,0,?????-??? ???,27,22279,"??? ?????/???? ??""?",20:08:00,20:08:00,FALSE,32.08554,34.83701,1,25,3,75
119419,?,119419a17,119419a,16510,1,#,???? ????? ?????,17,20143,?????/??????,10:02:00,10:02:00,FALSE,32.06601,34.78642,0,3,2,6
220585,?,220585a17,220585a,11204,1,0,?? ????,17,21483,???????/??????,19:03:00,19:03:00,FALSE,32.05907,34.77429,7,39,2.733333333,106.6
312291,?,312291a27,312291a,18010,1,0,"?????-????""?-?????",27,25226,???/?????,11:30:18,,TRUE,32.04425,34.75192,0,7,2.666666667,18.66666667
115437,?,115437c5,115437c,15066,1,0,"?""?-?""?",5,32495,?????????/???????,13:37:00,13:37:00,FALSE,32.0857,34.881374,6,16,2.555555556,40.88888889
313836,?,313836c1,313836c,70001,1,0,????-????,1,31313,??????/???? ?????,14:01:00,14:01:00,FALSE,32.021378,34.863735,0,0,2.333333333,0
218050,?,218050a13,218050a,38032,1,0,?? ????,13,26374,"???""?/???? ????",11:16:00,11:16:00,FALSE,32.07994,34.82547,0,4,2.25,9
312619,?,312619c19,312619c,22018,2,0,?????-?? ??,19,25224,???/???? ?????,8:47:00,8:47:00,FALSE,32.04126,34.751545,3,34,3.5,119
315022,?,315022c1,315022c,10138,1,0,????-????,1,31344,???? / ?????????,5:59:00,5:59:00,FALSE,32.031845,34.886063,0,0,1,0
113579,?,113579c23,113579c,15051,1,0,"?""?-?""?",23,27059,??? ?'????????/?? ???,11:06:00,11:06:00,FALSE,32.09282,34.83772,5,14,2.8,39.2
315297,?,315297a35,315297a,18019,1,0,"?????-????""?-?????",35,36395,???????/?? ???????,19:34:00,19:34:00,FALSE,32.03536,34.76767,0,9,2.5,22.5
312612,?,312612c31,312612c,15025,2,0,?????-?? ??,31,25629,???? ????/???? ?????,7:21:00,7:21:00,FALSE,32.079414,34.780373,3,31,4,124
312722,?,312722c54,312722c,15042,1,0,?? ??-??? ??,54,36113,???? ??????,11:51:00,11:53:00,FALSE,32.002193,34.747448,0,0,2.857142857,0
314811,?,314811c21,314811c,37008,1,0,????-????,21,31055,??? ????? / ??? ????,6:19:57,,TRUE,32.06049,34.867584,0,0,2,0
314417,?,314417c19,314417c,15069,2,0,????-????,19,21257,???? ???? ?????/???? 4,15:02:00,15:02:00,FALSE,32.076767,34.844303,1,14,2,28
110433,?,110433b57,110433b,10525,2,1,???? ????? ?????,57,20370,??? ???/????? ??????,23:39:40,,TRUE,32.16178,34.839,0,5,1.5,7.5
211353,?,211353c25,211353c,16061,1,3,?????-??? ??,25,26331,???????/????,9:31:06,,TRUE,32.080536,34.81817,0,3,0.333333333,1
314058,?,314058c32,314058c,23076,1,0,????-????,32,38110,??? ??? ?????/???????,15:47:00,15:47:00,FALSE,32.059204,34.86363,0,18,2.5,45
315314,?,315314c24,315314c,37085,2,0,????-????,24,38301,???? ????/??? ?????,6:33:00,6:33:00,FALSE,32.09691,34.89995,0,8,2,16
311325,?,311325c54,311325c,12125,2,0,?????-?? ??,54,26659,????? ?????,12:11:00,12:11:00,FALSE,32.137238,34.7978,0,0,3,0
414550,?,414550a13,414550a,53011,2,0,?????-??? ???,13,26361,??? ????/??? ?? ??????,14:31:00,14:31:00,FALSE,32.09014,34.82278,0,0,7,0
220273,?,220273a20,220273a,40044,2,0,?? ????,20,20356,?????/???? ???,11:39:00,11:39:00,FALSE,32.06617,34.78669,2,19,2.6,49.4
313749,?,313749c39,313749c,14068,1,0,????-????,39,31447,???? ????/??? ?? ???? ???? ????,14:40:22,,TRUE,32.049526,34.85607,0,0,2.5,0
320790,?,320790a32,320790a,53073,2,0,"?????-????""?-?????",32,25249,???/????????,15:08:00,15:08:00,FALSE,32.04038,34.76443,1,9,5.5,49.5
114541,?,114541c22,114541c,11249,2,#,?????,22,37178,??? ????? ????/??? ??????,16:20:00,16:20:00,FALSE,32.154366,34.89475,0,15,3,45
312923,?,312923a21,312923a,11289,2,0,"?????-????""?-?????",21,33823,??? ?????/???? ???????,9:29:42,,TRUE,32.0303,34.77423,0,13,2.8,36.4
219812,?,219812a24,219812a,11204,1,0,?? ????,24,25643,"??? ??????/??""?",6:37:00,6:37:00,FALSE,32.05296,34.79135,1,20,2.5,50
221056,?,221056a23,221056a,11204,1,0,?? ????,23,25644,"??? ?????/??""?",19:56:33,,TRUE,32.054,34.78997,0,5,2.545454545,12.72727273
310986,?,310986c24,310986c,22018,2,0,?????-?? ??,24,20449,???/?????,15:09:32,,TRUE,32.053684,34.75499,0,9,3.25,29.25
312638,?,312638c23,312638c,17043,2,0,?? ??-??? ??,23,25668,"????? ???????/??""?",21:22:00,21:22:00,FALSE,32.047558,34.79592,1,3,1.833333333,5.5
313690,?,313690c27,313690c,14068,1,0,????-????,27,38140,"??????/???""?",12:38:09,,TRUE,32.0654,34.855732,0,10,2.5,25
113980,?,113980c3,113980c,15066,1,0,"?""?-?""?",3,36760,??????/???? ????,15:01:00,15:01:00,FALSE,32.08749,34.887012,4,7,3.125,21.875
113971,?,113971c26,113971c,29082,1,0,"?""?-?""?",26,20036,??? ??? ?'????????/????,13:43:00,13:43:00,FALSE,32.088917,34.81565,3,22,2.625,57.75
110750,?,110750b16,110750b,23012,1,#,???? ????? ?????,16,26424,??? ?????/??? ????,8:03:45,,TRUE,32.11035,34.81622,0,5,2.333333333,11.66666667
312727,?,312727c12,312727c,15042,1,0,?? ??-??? ??,12,21270,???? ???/???? ??????,20:57:30,,TRUE,32.106556,34.827454,0,6,3.4,20.4
122199,?,122199a16,122199a,10347,2,#,?????,16,20051,??? ????/????????,12:16:00,12:17:00,FALSE,32.11325,34.79278,1,13,1.666666667,21.66666667
119158,?,119158a21,119158a,10616,1,#,???? ????? ?????,21,39514,?????/?????,18:56:00,18:57:00,FALSE,32.28902,34.86371,0,0,1.333333333,0
118707,?,118707a28,118707a,10601,2,#,???? ????? ?????,28,34201,???? ?????,15:23:22,,TRUE,32.26954,34.84697,0,24,2.333333333,56
221278,?,221278a10,221278a,13104,2,0,?? ????,10,38160,"???""?/????? ????? ????",6:29:00,6:29:00,FALSE,32.05093,34.84942,0,0,2.5,0
